Agent,Campaign,Campaign Type,Disposition,Date,Lead,Contact,RPC,Sale
MatsBoyoki,Funeral,Life,Dropped Call,2026-05-14,1,0,0,0
MatsBoyoki,Funeral,Life,Dropped Call,2026-05-15,13,0,0,0
MatsBoyoki,Funeral,Life,Dropped Call,2026-05-18,5,0,0,0
MatsBoyoki,Funeral,Life,Inbound Call,2026-05-07,1,0,0,0
MatsBoyoki,Funeral,Life,Inbound Call,2026-05-11,1,0,0,0
MatsBoyoki,Funeral,Life,Inbound Call,2026-05-12,1,0,0,0
MatsBoyoki,Funeral,Life,Inbound Call,2026-05-13,1,0,0,0
MatsBoyoki,Funeral,Life,Inbound Call,2026-05-15,1,0,0,0
MatsBoyoki,Funeral,Life,Inbound Call,2026-05-18,2,0,0,0
MatsBoyoki,Funeral,Life,Language Barrier,2026-05-13,1,1,1,0
MatsBoyoki,Funeral,Life,Language Barrier,2026-05-18,1,1,1,0
MatsBoyoki,Funeral,Life,New,2026-05-09,1,0,0,0
MatsBoyoki,Funeral,Life,Not Interested,2026-05-06,2,2,2,0
MatsBoyoki,Funeral,Life,Not Interested,2026-05-07,11,11,11,0
MatsBoyoki,Funeral,Life,Not Interested,2026-05-08,5,5,5,0
MatsBoyoki,Funeral,Life,Not Interested,2026-05-09,6,6,6,0
MatsBoyoki,Funeral,Life,Not Interested,2026-05-11,16,16,16,0
MatsBoyoki,Funeral,Life,Not Interested,2026-05-12,10,10,10,0
MatsBoyoki,Funeral,Life,Not Interested,2026-05-13,8,8,8,0
MatsBoyoki,Funeral,Life,Not Interested,2026-05-14,8,8,8,0
MatsBoyoki,Funeral,Life,Not Interested,2026-05-15,15,15,15,0
MatsBoyoki,Funeral,Life,Not Interested,2026-05-18,14,14,14,0
MatsBoyoki,Funeral,Life,Number does not exist ,2026-05-09,2,0,0,0
MatsBoyoki,Funeral,Life,Pensioner,2026-05-08,1,1,1,0
MatsBoyoki,Funeral,Life,Pensioner,2026-05-11,1,1,1,0
MatsBoyoki,Funeral,Life,Referral- Device Insurance,2026-05-12,1,1,1,0
MatsBoyoki,Funeral,Life,Sale 1 Premium ,2026-05-07,1,1,1,1
MatsBoyoki,Funeral,Life,Sale 1 Premium ,2026-05-08,1,1,1,1
MatsBoyoki,Funeral,Life,Sale 1 Premium ,2026-05-11,3,3,3,3
MatsBoyoki,Funeral,Life,Sale 1 Premium ,2026-05-13,2,2,2,2
MatsBoyoki,Funeral,Life,Sale 1 Premium ,2026-05-14,1,1,1,1
MatsBoyoki,Funeral,Life,Sale 1 Premium ,2026-05-15,1,1,1,1
MatsBoyoki,Funeral,Life,Sale 2 Premium ,2026-05-12,1,1,1,1
MatsBoyoki,Funeral,Life,Sale 2 Premium ,2026-05-14,2,2,2,2
MatsBoyoki,Funeral,Life,Sale 3 Premium ,2026-05-12,1,1,1,1
MatsBoyoki,Funeral,Life,Unemployed,2026-05-08,1,1,1,0
MatsBoyoki,Funeral,Life,Unemployed,2026-05-11,1,1,1,0
MatsBoyoki,Funeral,Life,Unemployed,2026-05-12,1,1,1,0
MatsBoyoki,Funeral,Life,Unemployed,2026-05-13,1,1,1,0
MatsBoyoki,Funeral,Life,Unemployed,2026-05-15,2,2,2,0
MatsBoyoki,Funeral,Life,Unemployed,2026-05-18,2,2,2,0
MatsBoyoki,Funeral,Life,Wrong number ,2026-05-06,1,1,0,0
MatsBoyoki,Funeral,Life,Wrong number ,2026-05-07,15,15,0,0
MatsBoyoki,Funeral,Life,Wrong number ,2026-05-08,18,18,0,0
MatsBoyoki,Funeral,Life,Wrong number ,2026-05-09,6,6,0,0
MatsBoyoki,Funeral,Life,Wrong number ,2026-05-11,20,20,0,0
MatsBoyoki,Funeral,Life,Wrong number ,2026-05-12,15,15,0,0
MatsBoyoki,Funeral,Life,Wrong number ,2026-05-13,17,17,0,0
MatsBoyoki,Funeral,Life,Wrong number ,2026-05-14,35,35,0,0
MatsBoyoki,Funeral,Life,Wrong number ,2026-05-15,23,23,0,0
MatsBoyoki,Funeral,Life,Wrong number ,2026-05-18,21,21,0,0
MoDintso,Device Insurance,Non-Life,Survey Successful,2026-05-08,1,1,1,0
NLetsoela,Device Insurance,Non-Life,Inbound Call,2026-05-07,1,0,0,0
NLetsoela,Waiver,Life,Affordability,2026-05-04,3,3,3,0
NLetsoela,Waiver,Life,Affordability,2026-05-05,1,1,1,0
NLetsoela,Waiver,Life,Affordability,2026-05-06,2,2,2,0
NLetsoela,Waiver,Life,Affordability,2026-05-07,6,6,6,0
NLetsoela,Waiver,Life,Affordability,2026-05-08,2,2,2,0
NLetsoela,Waiver,Life,Affordability,2026-05-11,2,2,2,0
NLetsoela,Waiver,Life,Affordability,2026-05-13,9,9,9,0
NLetsoela,Waiver,Life,Affordability,2026-05-14,2,2,2,0
NLetsoela,Waiver,Life,Affordability,2026-05-15,6,6,6,0
NLetsoela,Waiver,Life,Affordability,2026-05-19,9,9,9,0
NLetsoela,Waiver,Life,Affordability,2026-05-20,14,14,14,0
NLetsoela,Waiver,Life,Already contacted ,2026-05-04,1,1,1,0
NLetsoela,Waiver,Life,Already contacted ,2026-05-06,3,3,3,0
NLetsoela,Waiver,Life,Already contacted ,2026-05-08,1,1,1,0
NLetsoela,Waiver,Life,Already contacted ,2026-05-13,1,1,1,0
NLetsoela,Waiver,Life,Already contacted ,2026-05-19,1,1,1,0
NLetsoela,Waiver,Life,Already contacted ,2026-05-20,1,1,1,0
NLetsoela,Waiver,Life,Answering Machine,2026-05-05,1,0,0,0
NLetsoela,Waiver,Life,Answering Machine,2026-05-06,15,0,0,0
NLetsoela,Waiver,Life,Answering Machine,2026-05-11,3,0,0,0
NLetsoela,Waiver,Life,Answering Machine,2026-05-15,4,0,0,0
NLetsoela,Waiver,Life,Answering Machine,2026-05-20,17,0,0,0
NLetsoela,Waiver,Life,Answering Machine,2026-05-21,4,0,0,0
NLetsoela,Waiver,Life,Auto Alt-Dialling,2026-05-06,4,0,0,0
NLetsoela,Waiver,Life,Auto Alt-Dialling,2026-05-15,4,0,0,0
NLetsoela,Waiver,Life,Auto Alt-Dialling,2026-05-20,28,0,0,0
NLetsoela,Waiver,Life,Busy ,2026-05-15,1,0,0,0
NLetsoela,Waiver,Life,Busy ,2026-05-20,1,0,0,0
NLetsoela,Waiver,Life,Callback New Lead,2026-05-06,1,1,1,0
NLetsoela,Waiver,Life,Callback New Lead,2026-05-19,1,1,1,0
NLetsoela,Waiver,Life,Callback New Lead,2026-05-20,7,7,7,0
NLetsoela,Waiver,Life,Client Hangup - Pitched ,2026-05-04,2,2,2,0
NLetsoela,Waiver,Life,Client Hangup - Pitched ,2026-05-05,1,1,1,0
NLetsoela,Waiver,Life,Client Hangup - Pitched ,2026-05-06,2,2,2,0
NLetsoela,Waiver,Life,Client Hangup - Pitched ,2026-05-08,3,3,3,0
NLetsoela,Waiver,Life,Client Hangup - Pitched ,2026-05-13,2,2,2,0
NLetsoela,Waiver,Life,Client hangup - No pitch,2026-05-04,49,49,49,0
NLetsoela,Waiver,Life,Client hangup - No pitch,2026-05-05,43,43,43,0
NLetsoela,Waiver,Life,Client hangup - No pitch,2026-05-06,31,31,31,0
NLetsoela,Waiver,Life,Client hangup - No pitch,2026-05-07,35,35,35,0
NLetsoela,Waiver,Life,Client hangup - No pitch,2026-05-08,35,35,35,0
NLetsoela,Waiver,Life,Client hangup - No pitch,2026-05-09,9,9,9,0
NLetsoela,Waiver,Life,Client hangup - No pitch,2026-05-11,10,10,10,0
NLetsoela,Waiver,Life,Client hangup - No pitch,2026-05-13,4,4,4,0
NLetsoela,Waiver,Life,Client hangup - No pitch,2026-05-14,4,4,4,0
NLetsoela,Waiver,Life,Client hangup - No pitch,2026-05-15,9,9,9,0
NLetsoela,Waiver,Life,Client hangup - No pitch,2026-05-19,3,3,3,0
NLetsoela,Waiver,Life,Client not Available ,2026-05-04,7,7,0,0
NLetsoela,Waiver,Life,Client not Available ,2026-05-05,9,9,0,0
NLetsoela,Waiver,Life,Client not Available ,2026-05-06,2,2,0,0
NLetsoela,Waiver,Life,Client not Available ,2026-05-07,8,8,0,0
NLetsoela,Waiver,Life,Client not Available ,2026-05-08,2,2,0,0
NLetsoela,Waiver,Life,Client not Available ,2026-05-09,1,1,0,0
NLetsoela,Waiver,Life,Client not Available ,2026-05-11,9,9,0,0
NLetsoela,Waiver,Life,Client not Available ,2026-05-13,10,10,0,0
NLetsoela,Waiver,Life,Client not Available ,2026-05-14,8,8,0,0
NLetsoela,Waiver,Life,Client not Available ,2026-05-19,7,7,0,0
NLetsoela,Waiver,Life,Client not Available ,2026-05-20,2,2,0,0
NLetsoela,Waiver,Life,Confirmed Deceased,2026-05-06,1,1,0,0
NLetsoela,Waiver,Life,Confirmed Deceased,2026-05-08,1,1,0,0
NLetsoela,Waiver,Life,Confirmed Deceased,2026-05-09,1,1,0,0
NLetsoela,Waiver,Life,Confirmed Deceased,2026-05-13,3,3,0,0
NLetsoela,Waiver,Life,Customer Prefers Branch,2026-05-05,1,1,1,0
NLetsoela,Waiver,Life,Customer Prefers Branch,2026-05-07,2,2,2,0
NLetsoela,Waiver,Life,Customer Prefers Branch,2026-05-08,2,2,2,0
NLetsoela,Waiver,Life,Customer Prefers Branch,2026-05-09,1,1,1,0
NLetsoela,Waiver,Life,Customer Prefers Branch,2026-05-11,1,1,1,0
NLetsoela,Waiver,Life,Customer Prefers Branch,2026-05-13,1,1,1,0
NLetsoela,Waiver,Life,Customer Prefers Branch,2026-05-14,1,1,1,0
NLetsoela,Waiver,Life,Customer Prefers Branch,2026-05-15,1,1,1,0
NLetsoela,Waiver,Life,Customer Prefers Branch,2026-05-19,1,1,1,0
NLetsoela,Waiver,Life,Customer Prefers Branch,2026-05-20,1,1,1,0
NLetsoela,Waiver,Life,Disconnected,2026-05-06,3,0,0,0
NLetsoela,Waiver,Life,Disconnected,2026-05-11,1,0,0,0
NLetsoela,Waiver,Life,Disconnected,2026-05-20,2,0,0,0
NLetsoela,Waiver,Life,Do not qualify,2026-05-04,2,2,2,0
NLetsoela,Waiver,Life,Do not qualify,2026-05-06,1,1,1,0
NLetsoela,Waiver,Life,Do not qualify,2026-05-07,1,1,1,0
NLetsoela,Waiver,Life,Do not qualify,2026-05-08,1,1,1,0
NLetsoela,Waiver,Life,Do not qualify,2026-05-14,1,1,1,0
NLetsoela,Waiver,Life,Do not qualify,2026-05-19,2,2,2,0
NLetsoela,Waiver,Life,Dropped Call,2026-05-11,7,0,0,0
NLetsoela,Waiver,Life,Dropped Call,2026-05-20,11,0,0,0
NLetsoela,Waiver,Life,Dropped Call,2026-05-21,3,0,0,0
NLetsoela,Waiver,Life,Existing clients,2026-05-06,1,1,1,0
NLetsoela,Waiver,Life,Existing clients,2026-05-07,1,1,1,0
NLetsoela,Waiver,Life,Existing clients,2026-05-08,1,1,1,0
NLetsoela,Waiver,Life,Inbound Call,2026-05-09,1,0,0,0
NLetsoela,Waiver,Life,Inbound Call,2026-05-11,1,0,0,0
NLetsoela,Waiver,Life,Inbound Call,2026-05-13,1,0,0,0
NLetsoela,Waiver,Life,Inbound Call,2026-05-15,1,0,0,0
NLetsoela,Waiver,Life,Language Barrier,2026-05-05,2,2,2,0
NLetsoela,Waiver,Life,Language Barrier,2026-05-14,1,1,1,0
NLetsoela,Waiver,Life,Language Barrier,2026-05-15,1,1,1,0
NLetsoela,Waiver,Life,Language Barrier,2026-05-20,1,1,1,0
NLetsoela,Waiver,Life,No Answer,2026-05-06,5,0,0,0
NLetsoela,Waiver,Life,No Answer,2026-05-20,3,0,0,0
NLetsoela,Waiver,Life,Non Party Contact,2026-05-04,1,1,0,0
NLetsoela,Waiver,Life,Non Party Contact,2026-05-05,1,1,0,0
NLetsoela,Waiver,Life,Non South African ,2026-05-08,1,1,0,0
NLetsoela,Waiver,Life,Non South African ,2026-05-14,1,1,0,0
NLetsoela,Waiver,Life,Non South African ,2026-05-15,1,1,0,0
NLetsoela,Waiver,Life,Non South African ,2026-05-20,2,2,0,0
NLetsoela,Waiver,Life,Non South African ,2026-05-21,1,1,0,0
NLetsoela,Waiver,Life,Not Interested,2026-05-04,33,33,33,0
NLetsoela,Waiver,Life,Not Interested,2026-05-05,14,14,14,0
NLetsoela,Waiver,Life,Not Interested,2026-05-06,17,17,17,0
NLetsoela,Waiver,Life,Not Interested,2026-05-07,26,26,26,0
NLetsoela,Waiver,Life,Not Interested,2026-05-08,19,19,19,0
NLetsoela,Waiver,Life,Not Interested,2026-05-09,16,16,16,0
NLetsoela,Waiver,Life,Not Interested,2026-05-11,25,25,25,0
NLetsoela,Waiver,Life,Not Interested,2026-05-13,24,24,24,0
NLetsoela,Waiver,Life,Not Interested,2026-05-14,21,21,21,0
NLetsoela,Waiver,Life,Not Interested,2026-05-15,31,31,31,0
NLetsoela,Waiver,Life,Not Interested,2026-05-19,34,34,34,0
NLetsoela,Waiver,Life,Not Interested,2026-05-20,18,18,18,0
NLetsoela,Waiver,Life,Not Interested,2026-05-21,1,1,1,0
NLetsoela,Waiver,Life,SALE,2026-05-04,3,3,3,3
NLetsoela,Waiver,Life,SALE,2026-05-05,3,3,3,3
NLetsoela,Waiver,Life,SALE,2026-05-06,2,2,2,2
NLetsoela,Waiver,Life,SALE,2026-05-07,4,4,4,4
NLetsoela,Waiver,Life,SALE,2026-05-08,5,5,5,5
NLetsoela,Waiver,Life,SALE,2026-05-09,2,2,2,2
NLetsoela,Waiver,Life,SALE,2026-05-11,5,5,5,5
NLetsoela,Waiver,Life,SALE,2026-05-13,5,5,5,5
NLetsoela,Waiver,Life,SALE,2026-05-14,7,7,7,7
NLetsoela,Waiver,Life,SALE,2026-05-15,4,4,4,4
NLetsoela,Waiver,Life,SALE,2026-05-19,7,7,7,7
NLetsoela,Waiver,Life,SALE,2026-05-20,6,6,6,6
NLetsoela,Waiver,Life,Selected,2026-05-20,1,0,0,0
NLetsoela,Waiver,Life,Unemployed,2026-05-04,2,2,2,0
NLetsoela,Waiver,Life,Unemployed,2026-05-06,2,2,2,0
NLetsoela,Waiver,Life,Unemployed,2026-05-07,3,3,3,0
NLetsoela,Waiver,Life,Unemployed,2026-05-08,1,1,1,0
NLetsoela,Waiver,Life,Unemployed,2026-05-13,1,1,1,0
NLetsoela,Waiver,Life,Unemployed,2026-05-15,4,4,4,0
NLetsoela,Waiver,Life,Unemployed,2026-05-19,4,4,4,0
NLetsoela,Waiver,Life,Unemployed,2026-05-20,5,5,5,0
NLetsoela,Waiver,Life,Wrong number ,2026-05-04,28,28,0,0
NLetsoela,Waiver,Life,Wrong number ,2026-05-05,29,29,0,0
NLetsoela,Waiver,Life,Wrong number ,2026-05-06,13,13,0,0
NLetsoela,Waiver,Life,Wrong number ,2026-05-07,19,19,0,0
NLetsoela,Waiver,Life,Wrong number ,2026-05-08,21,21,0,0
NLetsoela,Waiver,Life,Wrong number ,2026-05-09,8,8,0,0
NLetsoela,Waiver,Life,Wrong number ,2026-05-11,44,44,0,0
NLetsoela,Waiver,Life,Wrong number ,2026-05-13,53,53,0,0
NLetsoela,Waiver,Life,Wrong number ,2026-05-14,27,27,0,0
NLetsoela,Waiver,Life,Wrong number ,2026-05-15,58,58,0,0
NLetsoela,Waiver,Life,Wrong number ,2026-05-19,40,40,0,0
NLetsoela,Waiver,Life,Wrong number ,2026-05-20,47,47,0,0
NLetsoela,Waiver,Life,Wrong number ,2026-05-21,2,2,0,0
NMaddie,Waiver,Life,Affordability,2026-05-04,7,7,7,0
NMaddie,Waiver,Life,Affordability,2026-05-05,1,1,1,0
NMaddie,Waiver,Life,Affordability,2026-05-06,10,10,10,0
NMaddie,Waiver,Life,Affordability,2026-05-07,6,6,6,0
NMaddie,Waiver,Life,Affordability,2026-05-08,3,3,3,0
NMaddie,Waiver,Life,Affordability,2026-05-09,3,3,3,0
NMaddie,Waiver,Life,Affordability,2026-05-11,5,5,5,0
NMaddie,Waiver,Life,Affordability,2026-05-12,7,7,7,0
NMaddie,Waiver,Life,Affordability,2026-05-13,4,4,4,0
NMaddie,Waiver,Life,Affordability,2026-05-14,2,2,2,0
NMaddie,Waiver,Life,Affordability,2026-05-15,5,5,5,0
NMaddie,Waiver,Life,Affordability,2026-05-18,5,5,5,0
NMaddie,Waiver,Life,Affordability,2026-05-19,5,5,5,0
NMaddie,Waiver,Life,Affordability,2026-05-20,3,3,3,0
NMaddie,Waiver,Life,Already contacted ,2026-05-04,3,3,3,0
NMaddie,Waiver,Life,Already contacted ,2026-05-05,1,1,1,0
NMaddie,Waiver,Life,Already contacted ,2026-05-06,2,2,2,0
NMaddie,Waiver,Life,Already contacted ,2026-05-08,3,3,3,0
NMaddie,Waiver,Life,Already contacted ,2026-05-09,1,1,1,0
NMaddie,Waiver,Life,Already contacted ,2026-05-13,1,1,1,0
NMaddie,Waiver,Life,Already contacted ,2026-05-15,3,3,3,0
NMaddie,Waiver,Life,Answering Machine,2026-05-06,25,0,0,0
NMaddie,Waiver,Life,Answering Machine,2026-05-11,2,0,0,0
NMaddie,Waiver,Life,Answering Machine,2026-05-13,1,0,0,0
NMaddie,Waiver,Life,Answering Machine,2026-05-15,2,0,0,0
NMaddie,Waiver,Life,Answering Machine,2026-05-18,7,0,0,0
NMaddie,Waiver,Life,Answering Machine,2026-05-20,2,0,0,0
NMaddie,Waiver,Life,Auto Alt-Dialling,2026-05-06,11,0,0,0
NMaddie,Waiver,Life,Auto Alt-Dialling,2026-05-18,5,0,0,0
NMaddie,Waiver,Life,Auto Alt-Dialling,2026-05-20,1,0,0,0
NMaddie,Waiver,Life,Callback New Lead,2026-05-08,1,1,1,0
NMaddie,Waiver,Life,Callback New Lead,2026-05-09,1,1,1,0
NMaddie,Waiver,Life,Callback New Lead,2026-05-11,1,1,1,0
NMaddie,Waiver,Life,Callback New Lead,2026-05-13,1,1,1,0
NMaddie,Waiver,Life,Callback New Lead,2026-05-18,1,1,1,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-04,13,13,13,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-05,7,7,7,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-06,7,7,7,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-07,4,4,4,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-08,3,3,3,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-09,3,3,3,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-11,7,7,7,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-12,7,7,7,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-13,7,7,7,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-14,2,2,2,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-15,8,8,8,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-18,8,8,8,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-19,8,8,8,0
NMaddie,Waiver,Life,Client Hangup - Pitched ,2026-05-20,3,3,3,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-04,24,24,24,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-05,12,12,12,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-06,5,5,5,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-07,5,5,5,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-08,2,2,2,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-09,7,7,7,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-11,8,8,8,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-12,8,8,8,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-13,4,4,4,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-14,3,3,3,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-15,2,2,2,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-18,9,9,9,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-19,9,9,9,0
NMaddie,Waiver,Life,Client hangup - No pitch,2026-05-20,2,2,2,0
NMaddie,Waiver,Life,Client not Available ,2026-05-04,10,10,0,0
NMaddie,Waiver,Life,Client not Available ,2026-05-05,4,4,0,0
NMaddie,Waiver,Life,Client not Available ,2026-05-06,7,7,0,0
NMaddie,Waiver,Life,Client not Available ,2026-05-07,10,10,0,0
NMaddie,Waiver,Life,Client not Available ,2026-05-08,4,4,0,0
NMaddie,Waiver,Life,Client not Available ,2026-05-09,4,4,0,0
NMaddie,Waiver,Life,Client not Available ,2026-05-11,9,9,0,0
NMaddie,Waiver,Life,Client not Available ,2026-05-12,7,7,0,0
NMaddie,Waiver,Life,Client not Available ,2026-05-13,12,12,0,0
NMaddie,Waiver,Life,Client not Available ,2026-05-14,1,1,0,0
NMaddie,Waiver,Life,Client not Available ,2026-05-15,7,7,0,0
NMaddie,Waiver,Life,Client not Available ,2026-05-18,9,9,0,0
NMaddie,Waiver,Life,Client not Available ,2026-05-19,14,14,0,0
NMaddie,Waiver,Life,Client not Available ,2026-05-20,12,12,0,0
NMaddie,Waiver,Life,Client wants to engage via email (No Call Follow up Needed),2026-05-08,1,1,1,0
NMaddie,Waiver,Life,Confirmed Deceased,2026-05-04,1,1,0,0
NMaddie,Waiver,Life,Confirmed Deceased,2026-05-05,2,2,0,0
NMaddie,Waiver,Life,Confirmed Deceased,2026-05-14,1,1,0,0
NMaddie,Waiver,Life,Confirmed Deceased,2026-05-15,1,1,0,0
NMaddie,Waiver,Life,Confirmed Deceased,2026-05-18,2,2,0,0
NMaddie,Waiver,Life,Customer Prefers Branch,2026-05-12,1,1,1,0
NMaddie,Waiver,Life,Customer Prefers Branch,2026-05-14,2,2,2,0
NMaddie,Waiver,Life,Customer Prefers Branch,2026-05-19,1,1,1,0
NMaddie,Waiver,Life,Disconnected,2026-05-06,1,0,0,0
NMaddie,Waiver,Life,Disconnected,2026-05-11,1,0,0,0
NMaddie,Waiver,Life,Do Not Call,2026-05-04,2,2,2,0
NMaddie,Waiver,Life,Do Not Call,2026-05-05,3,3,3,0
NMaddie,Waiver,Life,Do Not Call,2026-05-06,1,1,1,0
NMaddie,Waiver,Life,Do Not Call,2026-05-08,1,1,1,0
NMaddie,Waiver,Life,Do Not Call,2026-05-11,1,1,1,0
NMaddie,Waiver,Life,Do Not Call,2026-05-14,1,1,1,0
NMaddie,Waiver,Life,Do Not Call,2026-05-18,2,2,2,0
NMaddie,Waiver,Life,Do not qualify,2026-05-07,2,2,2,0
NMaddie,Waiver,Life,Do not qualify,2026-05-09,2,2,2,0
NMaddie,Waiver,Life,Do not qualify,2026-05-12,1,1,1,0
NMaddie,Waiver,Life,Do not qualify,2026-05-15,4,4,4,0
NMaddie,Waiver,Life,Do not qualify,2026-05-18,2,2,2,0
NMaddie,Waiver,Life,Do not qualify,2026-05-19,1,1,1,0
NMaddie,Waiver,Life,Dormant Account,2026-05-04,2,2,2,0
NMaddie,Waiver,Life,Dormant Account,2026-05-06,2,2,2,0
NMaddie,Waiver,Life,Dormant Account,2026-05-11,2,2,2,0
NMaddie,Waiver,Life,Dormant Account,2026-05-12,2,2,2,0
NMaddie,Waiver,Life,Dormant Account,2026-05-15,1,1,1,0
NMaddie,Waiver,Life,Dormant Account,2026-05-18,1,1,1,0
NMaddie,Waiver,Life,Dormant Account,2026-05-20,3,3,3,0
NMaddie,Waiver,Life,Dropped,2026-05-06,1,0,0,0
NMaddie,Waiver,Life,Dropped Call,2026-05-06,11,0,0,0
NMaddie,Waiver,Life,Dropped Call,2026-05-11,4,0,0,0
NMaddie,Waiver,Life,Dropped Call,2026-05-15,1,0,0,0
NMaddie,Waiver,Life,Dropped Call,2026-05-18,3,0,0,0
NMaddie,Waiver,Life,Dropped Call,2026-05-20,1,0,0,0
NMaddie,Waiver,Life,Existing clients,2026-05-04,1,1,1,0
NMaddie,Waiver,Life,Existing clients,2026-05-05,1,1,1,0
NMaddie,Waiver,Life,Existing clients,2026-05-06,2,2,2,0
NMaddie,Waiver,Life,Existing clients,2026-05-15,1,1,1,0
NMaddie,Waiver,Life,Existing clients,2026-05-18,1,1,1,0
NMaddie,Waiver,Life,Inbound Call,2026-05-07,1,0,0,0
NMaddie,Waiver,Life,Inbound Call,2026-05-09,1,0,0,0
NMaddie,Waiver,Life,Inbound Call,2026-05-13,1,0,0,0
NMaddie,Waiver,Life,Inbound Call,2026-05-14,1,0,0,0
NMaddie,Waiver,Life,Inbound Call,2026-05-19,2,0,0,0
NMaddie,Waiver,Life,Inbound Call,2026-05-20,1,0,0,0
NMaddie,Waiver,Life,Language Barrier,2026-05-04,7,7,7,0
NMaddie,Waiver,Life,Language Barrier,2026-05-05,4,4,4,0
NMaddie,Waiver,Life,Language Barrier,2026-05-06,5,5,5,0
NMaddie,Waiver,Life,Language Barrier,2026-05-07,5,5,5,0
NMaddie,Waiver,Life,Language Barrier,2026-05-08,9,9,9,0
NMaddie,Waiver,Life,Language Barrier,2026-05-09,4,4,4,0
NMaddie,Waiver,Life,Language Barrier,2026-05-11,6,6,6,0
NMaddie,Waiver,Life,Language Barrier,2026-05-12,4,4,4,0
NMaddie,Waiver,Life,Language Barrier,2026-05-13,5,5,5,0
NMaddie,Waiver,Life,Language Barrier,2026-05-14,3,3,3,0
NMaddie,Waiver,Life,Language Barrier,2026-05-15,6,6,6,0
NMaddie,Waiver,Life,Language Barrier,2026-05-18,5,5,5,0
NMaddie,Waiver,Life,Language Barrier,2026-05-19,7,7,7,0
NMaddie,Waiver,Life,Language Barrier,2026-05-20,4,4,4,0
NMaddie,Waiver,Life,No Answer,2026-05-11,1,0,0,0
NMaddie,Waiver,Life,No Answer,2026-05-18,1,0,0,0
NMaddie,Waiver,Life,Not Interested,2026-05-04,9,9,9,0
NMaddie,Waiver,Life,Not Interested,2026-05-05,10,10,10,0
NMaddie,Waiver,Life,Not Interested,2026-05-06,11,11,11,0
NMaddie,Waiver,Life,Not Interested,2026-05-07,10,10,10,0
NMaddie,Waiver,Life,Not Interested,2026-05-08,6,6,6,0
NMaddie,Waiver,Life,Not Interested,2026-05-09,3,3,3,0
NMaddie,Waiver,Life,Not Interested,2026-05-11,9,9,9,0
NMaddie,Waiver,Life,Not Interested,2026-05-12,3,3,3,0
NMaddie,Waiver,Life,Not Interested,2026-05-13,10,10,10,0
NMaddie,Waiver,Life,Not Interested,2026-05-14,3,3,3,0
NMaddie,Waiver,Life,Not Interested,2026-05-15,7,7,7,0
NMaddie,Waiver,Life,Not Interested,2026-05-18,5,5,5,0
NMaddie,Waiver,Life,Not Interested,2026-05-19,3,3,3,0
NMaddie,Waiver,Life,Not Interested,2026-05-20,8,8,8,0
NMaddie,Waiver,Life,Number does not exist ,2026-05-11,1,0,0,0
NMaddie,Waiver,Life,Number does not exist ,2026-05-12,1,0,0,0
NMaddie,Waiver,Life,Pensioner,2026-05-06,1,1,1,0
NMaddie,Waiver,Life,Pensioner,2026-05-14,1,1,1,0
NMaddie,Waiver,Life,Pensioner,2026-05-19,1,1,1,0
NMaddie,Waiver,Life,Quote Declined,2026-05-04,1,1,1,0
NMaddie,Waiver,Life,Quote Declined,2026-05-07,1,1,1,0
NMaddie,Waiver,Life,Quote Declined,2026-05-15,1,1,1,0
NMaddie,Waiver,Life,Quote Declined,2026-05-18,1,1,1,0
NMaddie,Waiver,Life,Quote Declined,2026-05-19,1,1,1,0
NMaddie,Waiver,Life,Quote Declined,2026-05-20,1,1,1,0
NMaddie,Waiver,Life,SALE,2026-05-04,4,4,4,4
NMaddie,Waiver,Life,SALE,2026-05-05,2,2,2,2
NMaddie,Waiver,Life,SALE,2026-05-06,3,3,3,3
